recordID,species,year,eventDate,decimalLatitude,decimalLongitude,countryCode,stateProvince,locality,dataset
1.540783888e-298,Leopardus pardalis,2018,2018-04-09T00:00:00Z,1.37556,-74.77556000000001,CO,Caquetá,NA,occurrencePoints_GBIF
1.5407827127e-297,Leopardus pardalis,2018,2018-04-11T00:00:00Z,4.49789,-73.44366699999999,CO,Cundinamarca,"Periquito, Santa Teresa",occurrencePoints_GBIF
9.290720574e-298,Leopardus pardalis,2018,2018-04-11T00:18:00Z,15.772812,-96.199791,MX,Oaxaca,NA,occurrencePoints_GBIF
1.5407815995e-297,Leopardus pardalis,2018,2018-04-12T00:00:00Z,4.52231,-73.434056,CO,Cundinamarca,"Periquito, Esmeri",occurrencePoints_GBIF
1.5407815743e-297,Leopardus pardalis,2018,2018-04-13T00:00:00Z,4.51714,-73.447417,CO,Cundinamarca,"Periquito, El Mirador",occurrencePoints_GBIF
1.5407816e-300,Leopardus pardalis,2018,2018-04-14T00:00:00Z,4.52231,-73.434056,CO,Cundinamarca,"Periquito, Esmeri",occurrencePoints_GBIF
1.294467754e-298,Leopardus pardalis,2018,2018-04-14T00:00:00Z,4.6442429999999995,-58.695981,GY,Potaro-Siparuni,NA,occurrencePoints_GBIF
1.540783756e-298,Leopardus pardalis,2018,2018-04-15T00:00:00Z,1.3747200000000002,-74.73472000000001,CO,Caquetá,NA,occurrencePoints_GBIF
1.2992829487e-297,Leopardus pardalis,2018,2018-04-15T00:00:00Z,23.686142,-106.595058,MX,Sinaloa,"APFF Meseta de Cacaxtla, Rancho Las Palomas, mirador Cañedo",occurrencePoints_GBIF
1.5407816025e-297,Leopardus pardalis,2018,2018-04-18T00:00:00Z,4.52231,-73.434056,CO,Cundinamarca,"Periquito, Esmeri",occurrencePoints_GBIF
1.6867487235e-297,Leopardus pardalis,2018,2018-04-18T00:00:00Z,7.116972,-73.316417,CO,Santander,"La Renta, Aguablanca",occurrencePoints_GBIF
1.299282682e-298,Leopardus pardalis,2018,2018-04-19T00:00:00Z,23.686142,-106.595058,MX,Sinaloa,"APFF Meseta de Cacaxtla, Rancho Las Palomas, mirador Cañedo",occurrencePoints_GBIF
1.6838255797e-297,Leopardus pardalis,2018,2018-04-19T11:20:00Z,17.247215999999998,-90.29288,GT,Petén,NA,occurrencePoints_GBIF
1.5407819420000001e-298,Leopardus pardalis,2018,2018-04-20T00:00:00Z,4.51442,-73.45566699999999,CO,Cundinamarca,"Periquito, La Y",occurrencePoints_GBIF
1.5407815733e-297,Leopardus pardalis,2018,2018-04-21T00:00:00Z,4.51714,-73.447417,CO,Cundinamarca,"Periquito, El Mirador",occurrencePoints_GBIF
1.2945145724e-297,Leopardus pardalis,2018,2018-04-21T00:00:00Z,4.6442429999999995,-58.695981,GY,Potaro-Siparuni,NA,occurrencePoints_GBIF
1.5407816163e-297,Leopardus pardalis,2018,2018-04-23T00:00:00Z,4.522220000000001,-73.42483299999999,CO,Cundinamarca,"Periquito, Canoas",occurrencePoints_GBIF
1.2992831147e-297,Leopardus pardalis,2018,2018-04-23T00:00:00Z,23.675822,-106.597164,MX,Sinaloa,"APFF Meseta de Cacaxtla, Rancho Las Palomas, mirador El Mauto",occurrencePoints_GBIF
1.2992827170000001e-298,Leopardus pardalis,2018,2018-04-23T00:00:00Z,23.725806,-106.610955,MX,Sinaloa,"APFF Meseta de Cacaxtla, arroyo Piedra de Alumbre",occurrencePoints_GBIF
1.5407825397e-297,Leopardus pardalis,2018,2018-04-24T00:00:00Z,4.50875,-73.433972,CO,Cundinamarca,"Periquito, Mundo Nuevo",occurrencePoints_GBIF
1.6867486884e-297,Leopardus pardalis,2018,2018-04-24T00:00:00Z,6.977722,-73.335278,CO,Santander,"Peña morada, El Ramo",occurrencePoints_GBIF
1.5407819424e-297,Leopardus pardalis,2018,2018-04-25T00:00:00Z,4.51442,-73.45566699999999,CO,Cundinamarca,"Periquito, La Y",occurrencePoints_GBIF
1.2992821374e-297,Leopardus pardalis,2018,2018-04-26T00:00:00Z,23.675822,-106.597164,MX,Sinaloa,"APFF Meseta de Cacaxtla, Rancho Las Palomas, mirador El Mauto",occurrencePoints_GBIF
1.2992823123e-297,Leopardus pardalis,2018,2018-04-26T00:00:00Z,23.725806,-106.610955,MX,Sinaloa,"APFF Meseta de Cacaxtla, arroyo Piedra de Alumbre",occurrencePoints_GBIF
1.1041067654e-297,Leopardus pardalis,2018,2018-04-26T20:55:00Z,23.675822,-106.597164,MX,Sinaloa,NA,occurrencePoints_GBIF
1.299282761e-298,Leopardus pardalis,2018,2018-04-27T00:00:00Z,23.725806,-106.610955,MX,Sinaloa,"APFF Meseta de Cacaxtla, arroyo Piedra de Alumbre",occurrencePoints_GBIF
1.2992828163e-297,Leopardus pardalis,2018,2018-04-28T00:00:00Z,23.675822,-106.597164,MX,Sinaloa,"APFF Meseta de Cacaxtla, Rancho Las Palomas, mirador El Mauto",occurrencePoints_GBIF
1.1041067787000001e-297,Leopardus pardalis,2018,2018-04-28T05:33:00Z,23.675822,-106.597164,MX,Sinaloa,NA,occurrencePoints_GBIF
1.5407815783e-297,Leopardus pardalis,2018,2018-04-29T00:00:00Z,4.51714,-73.447417,CO,Cundinamarca,"Periquito, El Mirador",occurrencePoints_GBIF
1.540781954e-298,Leopardus pardalis,2018,2018-04-30T00:00:00Z,4.51442,-73.45566699999999,CO,Cundinamarca,"Periquito, La Y",occurrencePoints_GBIF
9.60777949e-299,Leopardus pardalis,2018,2018-04-30T00:00:00Z,5.611435999999999,-72.25406699999999,CO,Casanare,campo hurones,occurrencePoints_GBIF
1.2992819704e-297,Leopardus pardalis,2018,2018-04-30T00:00:00Z,23.725806,-106.610955,MX,Sinaloa,"APFF Meseta de Cacaxtla, arroyo Piedra de Alumbre",occurrencePoints_GBIF
1.2992833395e-297,Leopardus pardalis,2018,2018-05-02T00:00:00Z,23.675822,-106.597164,MX,Sinaloa,"APFF Meseta de Cacaxtla, Rancho Las Palomas, mirador El Mauto",occurrencePoints_GBIF
1.540782393e-298,Leopardus pardalis,2018,2018-05-06T00:00:00Z,4.51231,-73.424444,CO,Cundinamarca,"Periquito, La Panchita",occurrencePoints_GBIF
1.2992822926e-297,Leopardus pardalis,2018,2018-05-06T00:00:00Z,23.675822,-106.597164,MX,Sinaloa,"APFF Meseta de Cacaxtla, Rancho Las Palomas, mirador El Mauto",occurrencePoints_GBIF
1.1041067945e-297,Leopardus pardalis,2018,2018-05-06T00:32:00Z,23.675822,-106.597164,MX,Sinaloa,NA,occurrencePoints_GBIF
1.2992821967e-297,Leopardus pardalis,2018,2018-05-07T00:00:00Z,23.675822,-106.597164,MX,Sinaloa,"APFF Meseta de Cacaxtla, Rancho Las Palomas, mirador El Mauto",occurrencePoints_GBIF
1.299281671e-298,Leopardus pardalis,2018,2018-05-09T00:00:00Z,23.675822,-106.597164,MX,Sinaloa,"APFF Meseta de Cacaxtla, Rancho Las Palomas, mirador El Mauto",occurrencePoints_GBIF
1.1041068083e-297,Leopardus pardalis,2018,2018-05-09T04:57:00Z,23.675822,-106.597164,MX,Sinaloa,NA,occurrencePoints_GBIF
1.54078238e-299,Leopardus pardalis,2018,2018-05-10T00:00:00Z,4.51231,-73.424444,CO,Cundinamarca,"Periquito, La Panchita",occurrencePoints_GBIF
1.5407815773e-297,Leopardus pardalis,2018,2018-05-13T00:00:00Z,4.51714,-73.447417,CO,Cundinamarca,"Periquito, El Mirador",occurrencePoints_GBIF
1.436636696e-298,Leopardus pardalis,2018,2018-05-13T00:00:00Z,10.016279,-75.11572199999999,CO,Bolívar,Vereda Botijuela,occurrencePoints_GBIF
1.4366368143e-297,Leopardus pardalis,2018,2018-05-13T00:00:00Z,10.046215,-75.095167,CO,Bolívar,Vereda Manizales,occurrencePoints_GBIF
1.436636785e-298,Leopardus pardalis,2018,2018-05-14T00:00:00Z,9.87527,-75.0791,CO,Bolívar,Vereda Cañito,occurrencePoints_GBIF
1.4366364546e-297,Leopardus pardalis,2018,2018-05-14T00:00:00Z,9.92243,-75.05953000000001,CO,Bolívar,Vereda Cañito,occurrencePoints_GBIF
1.249633486e-298,Leopardus pardalis,2018,2018-05-14T04:04:00Z,-1.4041789999999998,-78.066788,EC,Pastaza,NA,occurrencePoints_GBIF
1.4366365594e-297,Leopardus pardalis,2018,2018-05-16T00:00:00Z,9.56295,-75.31892,CO,Sucre,Vereda Ojo de agua,occurrencePoints_GBIF
1.4366366014e-297,Leopardus pardalis,2018,2018-05-16T00:00:00Z,9.56955,-75.32374,CO,Sucre,Vereda Ojo de agua,occurrencePoints_GBIF
1.4366365875e-297,Leopardus pardalis,2018,2018-05-16T00:00:00Z,9.57601,-75.33245000000001,CO,Sucre,Vereda La Montaña,occurrencePoints_GBIF
1.436636733e-298,Leopardus pardalis,2018,2018-05-16T00:00:00Z,9.58916,-75.32956,CO,Sucre,Vereda La Garrapata,occurrencePoints_GBIF
1.4366366320000001e-298,Leopardus pardalis,2018,2018-05-18T00:00:00Z,9.63216,-75.33395,CO,Bolívar,Vereda El Tesoro,occurrencePoints_GBIF
9.308007086e-298,Leopardus pardalis,2018,2018-05-20T21:06:00Z,26.747096,-108.685352,MX,Sonora,NA,occurrencePoints_GBIF
1.5078611795e-297,Leopardus pardalis,2018,2018-05-21T00:00:00Z,-4.125970000000001,-78.97887,EC,Zamora Chinchipe,Bombuscaro,occurrencePoints_GBIF
1.540781601e-298,Leopardus pardalis,2018,2018-05-21T00:00:00Z,4.52231,-73.434056,CO,Cundinamarca,"Periquito, Esmeri",occurrencePoints_GBIF
1.3015201985e-297,Leopardus pardalis,2018,2018-05-21T03:18:00Z,20.868804,-99.212059,MX,Hidalgo,NA,occurrencePoints_GBIF
1.540782216e-298,Leopardus pardalis,2018,2018-05-24T00:00:00Z,4.50325,-73.428444,CO,Cundinamarca,"Periquito, Chingalera",occurrencePoints_GBIF
1.5407815790000001e-298,Leopardus pardalis,2018,2018-05-24T00:00:00Z,4.51714,-73.447417,CO,Cundinamarca,"Periquito, El Mirador",occurrencePoints_GBIF
1.507858708e-298,Leopardus pardalis,2018,2018-05-27T00:00:00Z,-3.97216,-78.89133000000001,EC,Zamora Chinchipe,Hostería Castillo Real,occurrencePoints_GBIF
1.5407815936e-297,Leopardus pardalis,2018,2018-05-29T00:00:00Z,4.52231,-73.434056,CO,Cundinamarca,"Periquito, Esmeri",occurrencePoints_GBIF
1.540778776e-298,Leopardus pardalis,2018,2018-05-30T00:00:00Z,-2.1604300000000003,-69.70204000000001,CO,Amazonas,"Sector Puerto Franco, PNN Río Puré",occurrencePoints_GBIF
1.6978524750000001e-298,Leopardus pardalis,2018,2018-06-01T00:00:00Z,5.41544,-74.720821,CO,Caldas,"Santa Elena, Hacienda Guadalupe",occurrencePoints_GBIF
9.90760708e-299,Leopardus pardalis,2018,2018-06-14T07:13:00Z,-3.414382,-72.55337,PE,Loreto,NA,occurrencePoints_GBIF
1.507839096e-298,Leopardus pardalis,2018,2018-06-15T00:00:00Z,-4.12141,-78.92067,EC,Zamora Chinchipe,Jambue,occurrencePoints_GBIF
1.507859381e-298,Leopardus pardalis,2018,2018-06-17T00:00:00Z,-3.97216,-78.89133000000001,EC,Zamora Chinchipe,Hostería Castillo Real,occurrencePoints_GBIF
1.507847109e-298,Leopardus pardalis,2018,2018-06-18T00:00:00Z,-4.125970000000001,-78.97887,EC,Zamora Chinchipe,Bombuscaro,occurrencePoints_GBIF
1.5078424924e-297,Leopardus pardalis,2018,2018-06-21T00:00:00Z,-4.07629,-78.86232000000001,EC,Zamora Chinchipe,Tunanza Alto,occurrencePoints_GBIF
1.6776192565e-297,Leopardus pardalis,2018,2018-06-23T00:00:00Z,6.000754,-75.058081,CO,Antioquia,El Silencio,occurrencePoints_GBIF
9.83503027e-299,Leopardus pardalis,2018,2018-06-23T09:16:00Z,23.67304,-106.664964,MX,Sinaloa,NA,occurrencePoints_GBIF
1.540777039e-298,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.14406000000000002,-74.62739,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.5407771386e-297,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.18175,-74.66358000000001,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.5407770907e-297,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.18195000000000003,-74.62874000000001,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.5407771075e-297,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.18249,-74.61012000000001,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.540781029e-298,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.19854,-74.63043,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.540776678e-298,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.20139,-74.60739000000001,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.540776717e-298,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.25228,-74.61403,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.5407767177e-297,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.25231000000000003,-74.59914,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.540776755e-298,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.25322,-74.66136,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.5407810235e-297,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.27561,-74.61516,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.5407769963e-297,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.29106000000000004,-74.68233000000001,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.5407810926e-297,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.29328000000000004,-74.66697,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.5407770373e-297,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.30808,-74.69475,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.540777058e-298,Leopardus pardalis,2018,2018-06-26T00:00:00Z,0.34927,-74.72478000000001,CO,Caquetá,Resguardo Indígena Huitoto de Huitorá,occurrencePoints_GBIF
1.4170827005e-297,Leopardus pardalis,2018,2018-06-29T09:21:27Z,-1.059778,-77.501328,EC,Napo,NA,occurrencePoints_GBIF
1.686750035e-298,Leopardus pardalis,2018,2018-06-30T00:00:00Z,7.096610999999999,-73.409472,CO,Santander,"Primavera, La Cabezonera",occurrencePoints_GBIF
9.34131251e-299,Leopardus pardalis,2018,2018-07-02T06:09:01Z,-2.390949,-59.888926999999995,BR,Amazonas,NA,occurrencePoints_GBIF
1.191953889e-298,Leopardus pardalis,2018,2018-07-04T00:00:00Z,5.949193999999999,-74.280722,CO,Boyacá,"Vereda Alto Rangel, PNR Serranía de las Quinchas",occurrencePoints_GBIF
1.512590876e-298,Leopardus pardalis,2018,2018-07-04T09:57:00Z,21.660335,-105.440594,MX,Nayarit,NA,occurrencePoints_GBIF
1.507835241e-298,Leopardus pardalis,2018,2018-07-07T00:00:00Z,-4.55553,-78.90082000000001,EC,Zamora Chinchipe,El Plateado - Sr. Abad,occurrencePoints_GBIF
1.5078579265e-297,Leopardus pardalis,2018,2018-07-07T00:00:00Z,-4.49378,-79.02088,EC,Zamora Chinchipe,Cascada Loyola,occurrencePoints_GBIF
1.507846095e-298,Leopardus pardalis,2018,2018-07-07T00:00:00Z,-4.125970000000001,-78.97887,EC,Zamora Chinchipe,Bombuscaro,occurrencePoints_GBIF
1.8498064032e-297,Leopardus pardalis,2018,2018-07-10T00:00:00Z,1.7172500000000002,-76.22419000000001,CO,Huila,"Pensil, P4",occurrencePoints_GBIF
9.908554926e-298,Leopardus pardalis,2018,2018-07-12T00:00:00Z,3.4700900000000003,-72.544792,CO,Meta,Finca Marary,occurrencePoints_GBIF
1.9992404224e-297,Leopardus pardalis,2018,2018-07-12T11:12:00Z,10.595511,-83.532572,CR,Limón,NA,occurrencePoints_GBIF
9.908554437e-298,Leopardus pardalis,2018,2018-07-13T00:00:00Z,3.466179,-72.542492,CO,Meta,Finca Marary,occurrencePoints_GBIF
9.90855443e-299,Leopardus pardalis,2018,2018-07-13T00:00:00Z,3.4723059999999997,-72.54656299999999,CO,Meta,Finca Marary,occurrencePoints_GBIF
1.2180385577e-297,Leopardus pardalis,2018,2018-07-13T09:17:00Z,-22.528974,-52.280386,BR,São Paulo,NA,occurrencePoints_GBIF
9.90855454e-299,Leopardus pardalis,2018,2018-07-18T00:00:00Z,3.4620189999999997,-72.53374000000001,CO,Meta,Reserva Palmarito,occurrencePoints_GBIF
1.6867507343e-297,Leopardus pardalis,2018,2018-07-21T00:00:00Z,7.03375,-73.381833,CO,Santander,"Sogamoso, La Chafarota",occurrencePoints_GBIF
9.907734387000001e-298,Leopardus pardalis,2018,2018-07-23T16:38:00Z,17.374584,-94.177067,MX,Veracruz,NA,occurrencePoints_GBIF
1.4366364566e-297,Leopardus pardalis,2018,2018-07-25T00:00:00Z,9.632152,-75.33028399999999,CO,Bolívar,Vereda El Tesoro,occurrencePoints_GBIF
1.1919538753e-297,Leopardus pardalis,2018,2018-07-26T00:00:00Z,5.949193999999999,-74.280722,CO,Boyacá,"Vereda Alto Rangel, PNR Serranía de las Quinchas",occurrencePoints_GBIF
1.906797872e-298,Leopardus pardalis,2018,2018-07-26T19:10:00Z,-16.890392,-56.930769,BR,Mato Grosso,NA,occurrencePoints_GBIF
1.4366367036e-297,Leopardus pardalis,2018,2018-07-27T00:00:00Z,9.526605,-75.361897,CO,Sucre,Vereda El Jorro,occurrencePoints_GBIF
1.4366363464e-297,Leopardus pardalis,2018,2018-07-27T00:00:00Z,9.640156,-75.33023,CO,Bolívar,Vereda El Tesoro,occurrencePoints_GBIF
1.4366364704e-297,Leopardus pardalis,2018,2018-07-27T00:00:00Z,9.647982,-75.32992,CO,Bolívar,Vereda El Tesoro,occurrencePoints_GBIF
1.4366366345e-297,Leopardus pardalis,2018,2018-07-27T00:00:00Z,9.88582,-75.19492000000001,CO,Bolívar,Vereda Brasilar | Cerro Maco,occurrencePoints_GBIF
1.4366363706000001e-297,Leopardus pardalis,2018,2018-07-28T00:00:00Z,9.653063,-75.33253,CO,Bolívar,Vereda El Limon,occurrencePoints_GBIF
1.191953868e-298,Leopardus pardalis,2018,2018-07-29T00:00:00Z,5.946193999999999,-74.28011099999999,CO,Boyacá,"Vereda Alto Rangel, PNR Serranía de las Quinchas",occurrencePoints_GBIF
1.4366364245e-297,Leopardus pardalis,2018,2018-07-29T00:00:00Z,9.561361,-75.30627799999999,CO,Sucre,Corregimiento La Ceiba,occurrencePoints_GBIF
1.43663674e-299,Leopardus pardalis,2018,2018-07-29T00:00:00Z,9.662094,-75.31492,CO,Bolívar,Vereda San Marcana,occurrencePoints_GBIF
1.436636368e-298,Leopardus pardalis,2018,2018-07-30T00:00:00Z,9.54925,-75.288333,CO,Sucre,Corregimiento La Ceiba,occurrencePoints_GBIF
1.4366363543e-297,Leopardus pardalis,2018,2018-07-30T00:00:00Z,9.549861,-75.29252799999999,CO,Sucre,Corregimiento La Ceiba,occurrencePoints_GBIF
1.90799216e-299,Leopardus pardalis,2018,2018-08-01T00:00:00Z,2.2791300000000003,-75.68389,CO,Huila,NA,occurrencePoints_GBIF
1.9079928434000002e-297,Leopardus pardalis,2018,2018-08-01T00:00:00Z,2.3259100000000004,-75.62634000000001,CO,Huila,NA,occurrencePoints_GBIF
1.9079941794e-297,Leopardus pardalis,2018,2018-08-01T00:00:00Z,2.35442,-75.64137000000001,CO,Huila,NA,occurrencePoints_GBIF
1.5407785516e-297,Leopardus pardalis,2018,2018-08-01T00:00:00Z,5.446280000000001,-75.04472000000001,CO,Caldas,PNN Selva de Florencia,occurrencePoints_GBIF
1.540778553e-298,Leopardus pardalis,2018,2018-08-05T00:00:00Z,5.446280000000001,-75.04472000000001,CO,Caldas,PNN Selva de Florencia,occurrencePoints_GBIF
9.381517567e-298,Leopardus pardalis,2018,2018-08-06T00:04:00Z,-2.4077759999999997,-59.894996,BR,Amazonas,NA,occurrencePoints_GBIF
9.60666444e-299,Leopardus pardalis,2018,2018-08-10T00:00:00Z,-1.10559,-76.721958,EC,Pastaza,NA,occurrencePoints_GBIF
1.6867520906e-297,Leopardus pardalis,2018,2018-08-10T00:00:00Z,7.012028,-73.396917,CO,Santander,"Sogamoso, Maquina-Resumidero",occurrencePoints_GBIF
9.344484160000001e-299,Leopardus pardalis,2018,2018-08-13T19:17:00Z,15.728333999999998,-86.728095,HN,Atlántida,NA,occurrencePoints_GBIF
1.9215217353e-297,Leopardus pardalis,2018,2018-08-18T17:50:00Z,-11.013096000000001,-66.104379,BO,El Beni,NA,occurrencePoints_GBIF
1.507859989e-298,Leopardus pardalis,2018,2018-08-22T00:00:00Z,-1.38792,-78.16504,EC,Tungurahua,La Estancia,occurrencePoints_GBIF
9.38607013e-299,Leopardus pardalis,2018,2018-08-23T12:17:00Z,21.677804,-105.447931,MX,Nayarit,NA,occurrencePoints_GBIF
1.5078645895e-297,Leopardus pardalis,2018,2018-08-24T00:00:00Z,0.19305000000000003,-77.44296,EC,Sucumbios,San Eduardo,occurrencePoints_GBIF
9.824943396e-298,Leopardus pardalis,2018,2018-09-01T00:00:00Z,-14.306555,-50.985232,BR,Mato Grosso,Médio Araguaia,occurrencePoints_GBIF
1.908442878e-298,Leopardus pardalis,2018,2018-09-01T00:00:00Z,11.162283,-72.539287,CO,La Guajira,NA,occurrencePoints_GBIF
1.9084428873e-297,Leopardus pardalis,2018,2018-09-01T00:00:00Z,11.16675,-72.54119399999999,CO,La Guajira,NA,occurrencePoints_GBIF
1.6837303994e-297,Leopardus pardalis,2018,2018-09-22T22:12:00Z,6.579374,-73.918143,CO,Santander,NA,occurrencePoints_GBIF
1.907475219e-298,Leopardus pardalis,2018,2018-09-24T19:00:00Z,15.716944,-93.077417,MX,Chiapas,NA,occurrencePoints_GBIF
1.4366367437e-297,Leopardus pardalis,2018,2018-09-26T00:00:00Z,9.580031,-75.347979,CO,Sucre,Vereda Cerro Grande,occurrencePoints_GBIF
1.436636367e-298,Leopardus pardalis,2018,2018-09-27T00:00:00Z,9.60168,-75.35567,CO,Sucre,Vereda Guacamayas,occurrencePoints_GBIF
1.436636418e-298,Leopardus pardalis,2018,2018-09-27T00:00:00Z,9.60815,-75.34388000000001,CO,Sucre,Vereda Guacamayas,occurrencePoints_GBIF
1.43663667e-299,Leopardus pardalis,2018,2018-09-28T00:00:00Z,9.581401,-75.335928,CO,Sucre,Vereda El Canal,occurrencePoints_GBIF
1.436636654e-298,Leopardus pardalis,2018,2018-09-28T00:00:00Z,9.586304,-75.326696,CO,Sucre,Vereda Cauca,occurrencePoints_GBIF
1.4366366473e-297,Leopardus pardalis,2018,2018-09-28T00:00:00Z,9.92649,-75.15095000000001,CO,Bolívar,Vereda Páramo,occurrencePoints_GBIF
1.4366363346e-297,Leopardus pardalis,2018,2018-09-29T00:00:00Z,9.94115,-75.17043000000001,CO,Bolívar,Vereda Los Guamos,occurrencePoints_GBIF
1.4366364255e-297,Leopardus pardalis,2018,2018-09-30T00:00:00Z,9.50242,-75.351794,CO,Sucre,Vereda El Jorro,occurrencePoints_GBIF
1.5407794040000001e-298,Leopardus pardalis,2018,2018-10-02T00:00:00Z,6.044153,-75.082472,CO,Antioquia,Vereda Santa Barbara,occurrencePoints_GBIF
1.5407794093e-297,Leopardus pardalis,2018,2018-10-02T00:00:00Z,6.073833,-74.955778,CO,Antioquia,Vereda La Gaviota,occurrencePoints_GBIF
1.5407794054e-297,Leopardus pardalis,2018,2018-10-02T00:00:00Z,6.138605999999999,-75.037129,CO,Antioquia,Vereda Betulia,occurrencePoints_GBIF
1.540779408e-298,Leopardus pardalis,2018,2018-10-02T00:00:00Z,6.163456,-75.954444,CO,Antioquia,Vereda Sardina Grande,occurrencePoints_GBIF
1.399801608e-298,Leopardus pardalis,2018,2018-10-03T00:00:00Z,4.373455,-57.244191,SR,NA,Suriname - Sipaliwini,occurrencePoints_GBIF
1.529549912e-298,Leopardus pardalis,2018,2018-10-03T00:00:00Z,5.748660999999999,-75.737585,CO,Antioquia,Chaquiro,occurrencePoints_GBIF
1.5295499143e-297,Leopardus pardalis,2018,2018-10-04T00:00:00Z,5.7482619999999995,-75.735114,CO,Antioquia,Chaquiro,occurrencePoints_GBIF
1.5295500507e-297,Leopardus pardalis,2018,2018-10-21T00:00:00Z,5.743148,-75.73926399999999,CO,Antioquia,Chaquiro,occurrencePoints_GBIF
1.5295500383e-297,Leopardus pardalis,2018,2018-10-22T00:00:00Z,5.7482619999999995,-75.735114,CO,Antioquia,Chaquiro,occurrencePoints_GBIF
1.191953853e-298,Leopardus pardalis,2018,2018-10-25T00:00:00Z,5.9462779999999995,-74.27838899999999,CO,Boyacá,"Vereda Alto Rangel, PNR Serranía de las Quinchas",occurrencePoints_GBIF
1.19195391e-299,Leopardus pardalis,2018,2018-10-25T00:00:00Z,5.948472,-74.27891699999999,CO,Boyacá,"Vereda Alto Rangel, PNR Serranía de las Quinchas",occurrencePoints_GBIF
1.529550061e-298,Leopardus pardalis,2018,2018-10-26T00:00:00Z,5.79525,-75.70830000000001,CO,Antioquia,San Antonio,occurrencePoints_GBIF
1.191954045e-298,Leopardus pardalis,2018,2018-10-27T00:00:00Z,5.948472,-74.275611,CO,Boyacá,"Vereda Alto Rangel, PNR Serranía de las Quinchas",occurrencePoints_GBIF
1.5407797443e-297,Leopardus pardalis,2018,2018-10-31T00:00:00Z,0.05757,-74.61086,CO,Caquetá,Complejo Lagunar Vereda Peregrinos,occurrencePoints_GBIF
1.540779461e-298,Leopardus pardalis,2018,2018-10-31T00:00:00Z,0.06682,-74.56022,CO,Caquetá,Complejo Lagunar Vereda Peregrinos,occurrencePoints_GBIF
1.191953915e-298,Leopardus pardalis,2018,2018-10-31T00:00:00Z,5.948472,-74.27891699999999,CO,Boyacá,"Vereda Alto Rangel, PNR Serranía de las Quinchas",occurrencePoints_GBIF
1.540779773e-298,Leopardus pardalis,2018,2018-11-05T00:00:00Z,0.05695000000000001,-74.59914,CO,Caquetá,Complejo Lagunar Vereda Peregrinos,occurrencePoints_GBIF
1.191953877e-298,Leopardus pardalis,2018,2018-11-05T00:00:00Z,5.943694,-74.276417,CO,Boyacá,"Vereda Alto Rangel, PNR Serranía de las Quinchas",occurrencePoints_GBIF
1.5295501095e-297,Leopardus pardalis,2018,2018-11-07T00:00:00Z,5.797471,-75.70985,CO,Antioquia,San Antonio,occurrencePoints_GBIF
1.8498064754e-297,Leopardus pardalis,2018,2018-11-08T00:00:00Z,1.7172500000000002,-76.22419000000001,CO,Huila,"Pensil, P4",occurrencePoints_GBIF
1.191953931e-298,Leopardus pardalis,2018,2018-11-08T00:00:00Z,5.948472,-74.27891699999999,CO,Boyacá,"Vereda Alto Rangel, PNR Serranía de las Quinchas",occurrencePoints_GBIF
1.540779721e-298,Leopardus pardalis,2018,2018-11-11T00:00:00Z,0.03218,-74.59117,CO,Caquetá,Complejo Lagunar Vereda Peregrinos,occurrencePoints_GBIF
1.5295505833e-297,Leopardus pardalis,2018,2018-11-12T00:00:00Z,5.796266999999999,-75.707442,CO,Antioquia,San Antonio,occurrencePoints_GBIF
1.849806561e-298,Leopardus pardalis,2018,2018-11-13T00:00:00Z,1.7172500000000002,-76.22419000000001,CO,Huila,"Pensil, P4",occurrencePoints_GBIF
